id,scenario,label,risk_score,anomaly_score,amount_log_naira,amount_deviation_ratio,request_type_prior,has_evidence,missing_required_evidence,is_immediate,request_frequency_7d,duplicate_evidence_hint,after_hours,vendor_watchlist,new_beneficiary,purpose_length_bucket,has_bank_details
demo-row-0801,normal_operating_request,0,0.2648,0.4059,5.529295578963102,1.4163857142857144,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-0802,missing_evidence,1,0.3994,0.5574,5.102087092340307,0.946123076923077,0.32,0,1,0,0,0,1,0,0,1,0
demo-row-0803,normal_operating_request,0,0.2324,0.4467,5.306113939864634,1.130042105263158,0.25,0,0,0,4,0,0,0,0,1,0
demo-row-0804,normal_operating_request,0,0.2173,0.511,4.381187306634165,0.3362777777777778,0.16,1,0,1,0,0,0,0,0,1,0
demo-row-0805,urgent_after_hours_request,1,0.4258,0.4086,5.365843511533739,2.5721384615384615,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-0806,urgent_after_hours_request,1,0.7372,0.4574,5.556741398893421,4.544046153846154,0.32,1,0,0,3,0,1,0,0,1,0
demo-row-0807,normal_operating_request,0,0.4904,0.4755,6.392999798814806,1.9079082352941177,0.36,1,0,0,0,0,0,0,0,1,1
demo-row-0808,new_or_watchlisted_beneficiary,1,0.5121,0.5288,6.358508955155308,1.6859,0.36,1,0,0,3,0,0,0,1,1,0
demo-row-0809,large_amount_or_unusual_frequency,1,0.7289,0.5304,5.768837815984737,5.1817789473684215,0.25,0,0,1,6,0,0,0,0,1,0
demo-row-0810,missing_evidence,1,0.7201,0.5189,5.49926220081508,3.8567692307692307,0.32,1,0,0,2,1,0,0,0,1,0
demo-row-0811,normal_operating_request,0,0.2908,0.4666,6.312639130765626,1.4166847058823528,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-0812,normal_operating_request,0,0.2173,0.4129,5.359862032282678,0.6358071428571429,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-0813,normal_operating_request,0,0.2648,0.4163,5.505257181537773,1.2862714285714285,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-0814,normal_operating_request,0,0.2173,0.4197,4.945453812959438,0.37002857142857143,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-0815,large_amount_or_unusual_frequency,1,0.7289,0.59,5.7633905527696125,5.104726315789474,0.25,0,0,0,8,0,1,1,0,1,0
demo-row-0816,normal_operating_request,0,0.6551,0.495,5.191342007962257,7.631111111111111,0.16,0,0,0,2,0,0,0,0,1,0
demo-row-0817,large_amount_or_unusual_frequency,1,0.7201,0.4251,5.576115504441187,4.796969230769231,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-0818,new_or_watchlisted_beneficiary,1,0.7201,0.4251,5.554863327909725,4.520123076923077,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-0819,large_amount_or_unusual_frequency,1,0.4472,0.5076,5.410297980175922,2.957153846153846,0.32,1,0,0,4,1,0,0,0,1,0
demo-row-0820,large_amount_or_unusual_frequency,1,0.2173,0.517,4.2164034452337935,0.08566666666666667,0.16,0,0,0,0,0,0,0,0,1,0
demo-row-0821,new_or_watchlisted_beneficiary,1,0.2908,0.5208,6.202934098275509,0.8772188235294117,0.36,1,0,0,4,0,0,0,1,1,0
demo-row-0822,missing_evidence,1,0.8606,0.6079,6.095041311615434,7.890228571428572,0.22,0,1,0,9,0,1,0,0,1,0
demo-row-0823,urgent_after_hours_request,1,0.2908,0.5364,5.584022358329064,0.5485576470588235,0.36,1,0,0,3,0,1,0,1,1,0
demo-row-0824,urgent_after_hours_request,1,0.7289,0.5591,5.728943534846855,4.639221052631579,0.25,1,0,0,7,0,0,1,0,1,0
demo-row-0825,large_amount_or_unusual_frequency,1,0.6745,0.4736,4.8700877268440355,3.1191666666666666,0.16,0,0,0,4,0,0,0,0,1,0
demo-row-0826,normal_operating_request,0,0.2324,0.5068,5.291528684035637,0.39765,0.22,1,0,0,4,1,0,0,0,1,0
demo-row-0827,urgent_after_hours_request,1,0.5015,0.4134,5.63254029625106,2.0648642857142856,0.22,1,0,0,4,0,0,0,0,1,0
demo-row-0828,normal_operating_request,0,0.2908,0.4594,6.062930032336815,0.3599117647058824,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-0829,normal_operating_request,0,0.2173,0.4847,4.299855814704268,0.10805555555555556,0.16,0,0,0,1,0,0,0,0,1,0
demo-row-0830,large_amount_or_unusual_frequency,1,0.2908,0.4673,6.2855219789522785,1.2704023529411765,0.36,1,0,0,4,0,0,0,0,1,1
demo-row-0831,new_or_watchlisted_beneficiary,1,0.7372,0.4183,5.481697683684119,3.6642615384615387,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0832,urgent_after_hours_request,1,0.7067,0.5945,6.445129333041726,2.278764705882353,0.36,0,1,0,3,0,1,0,0,1,1
demo-row-0833,urgent_after_hours_request,1,0.4632,0.5985,6.232084914569322,1.0075470588235294,0.36,0,1,1,0,0,0,0,0,1,1
demo-row-0834,normal_operating_request,0,0.2324,0.4527,4.447111497297647,0.5553333333333333,0.16,1,0,0,3,0,0,0,0,1,0
demo-row-0835,normal_operating_request,0,0.2401,0.4197,5.066560716410177,0.7932615384615385,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0836,normal_operating_request,0,0.2173,0.5595,4.287644997457547,0.07733333333333334,0.16,0,0,1,2,0,1,0,0,1,0
demo-row-0837,urgent_after_hours_request,1,0.7289,0.5903,5.6361758545238345,3.5546105263157894,0.25,0,0,1,4,1,0,0,0,1,0
demo-row-0838,normal_operating_request,0,0.7114,0.435,5.764280021741385,5.117242105263158,0.25,1,0,0,1,0,0,0,0,1,0
demo-row-0839,normal_operating_request,0,0.2173,0.4347,4.651549363261519,1.490388888888889,0.16,1,0,0,2,0,0,0,0,1,0
demo-row-0840,normal_operating_request,0,0.2324,0.4775,4.516561814155277,0.8250555555555555,0.16,0,0,0,4,0,0,0,0,1,0
demo-row-0841,normal_operating_request,0,0.2324,0.4568,4.378761175316373,0.3288333333333333,0.16,1,0,0,3,0,0,0,0,1,0
demo-row-0842,normal_operating_request,0,0.2173,0.5177,4.362312795326511,0.27944444444444444,0.16,0,0,1,2,0,0,0,0,1,0
demo-row-0843,missing_evidence,1,0.5015,0.4503,5.458198044863771,2.023242105263158,0.25,1,0,0,6,0,0,0,0,1,0
demo-row-0844,new_or_watchlisted_beneficiary,1,0.8552,0.5121,5.446867887772361,3.3048,0.32,0,1,0,2,0,0,0,0,1,0
demo-row-0845,normal_operating_request,0,0.2908,0.522,6.218772280819057,0.9469423529411765,0.36,1,0,1,3,0,0,0,0,1,1
demo-row-0846,normal_operating_request,0,0.2648,0.4168,5.447819825936903,1.0030428571428571,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-0847,large_amount_or_unusual_frequency,1,0.4367,0.5116,4.849296540834726,2.9266111111111113,0.16,1,0,0,9,0,0,0,0,1,0
demo-row-0848,normal_operating_request,0,0.2324,0.4539,5.427370866197733,0.9109142857142857,0.22,1,0,0,4,0,1,0,0,1,0
demo-row-0849,missing_evidence,1,0.7372,0.4209,5.571002675027127,4.729123076923077,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-0850,new_or_watchlisted_beneficiary,1,0.8606,0.6087,5.8501203532164,4.05815,0.22,0,1,0,5,0,1,1,0,1,0
demo-row-0851,missing_evidence,1,0.2401,0.4148,5.1935503322801475,1.4023384615384615,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0852,normal_operating_request,0,0.2173,0.414,5.298883628715651,1.0948736842105262,0.25,1,0,0,0,0,0,0,0,1,0
demo-row-0853,new_or_watchlisted_beneficiary,1,0.7372,0.4238,5.556392969360866,4.5396,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0854,new_or_watchlisted_beneficiary,1,0.8552,0.5383,5.464580450628705,3.484,0.32,0,1,0,0,0,0,0,0,1,0
demo-row-0855,large_amount_or_unusual_frequency,1,0.6884,0.6054,6.437267974315707,2.2199482352941176,0.36,0,1,0,0,0,0,0,1,1,0
demo-row-0856,normal_operating_request,0,0.2401,0.4444,4.699941736041831,0.22906153846153846,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0857,normal_operating_request,0,0.2173,0.4888,4.504498047526627,0.7750555555555556,0.16,0,0,0,0,0,0,0,0,1,0
demo-row-0858,large_amount_or_unusual_frequency,1,0.4154,0.5163,4.829168637970142,2.7487777777777778,0.16,1,0,0,2,0,0,1,0,1,0
demo-row-0859,urgent_after_hours_request,1,0.8656,0.592,6.686688095552453,4.718328235294118,0.36,0,1,0,3,0,0,0,1,1,0
demo-row-0860,normal_operating_request,0,0.3994,0.5392,4.887662302613576,0.1878,0.32,0,1,0,0,0,0,0,0,1,0
demo-row-0861,urgent_after_hours_request,1,0.7372,0.5408,6.582862320585302,3.5023917647058824,0.36,1,0,0,4,0,1,0,0,1,1
demo-row-0862,missing_evidence,1,0.7372,0.4393,5.541329577666693,4.350753846153846,0.32,1,0,0,5,0,0,0,0,1,0
demo-row-0863,large_amount_or_unusual_frequency,1,0.8656,0.5895,6.770574121504972,5.936735294117647,0.36,0,1,0,7,0,0,0,0,1,1
demo-row-0864,normal_operating_request,0,0.2173,0.4608,5.27574197953562,0.9861684210526316,0.25,0,0,0,0,0,0,0,0,1,0
demo-row-0865,normal_operating_request,0,0.2173,0.4411,4.543546578029586,0.9420555555555555,0.16,1,0,0,2,0,0,0,0,1,0
demo-row-0866,normal_operating_request,0,0.2732,0.5246,5.743017965363171,0.3489741176470588,0.36,1,0,1,0,0,0,0,0,1,1
demo-row-0867,new_or_watchlisted_beneficiary,1,0.7201,0.448,5.614946756510005,5.3391692307692304,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-0868,normal_operating_request,0,0.4798,0.4207,5.718756544105307,2.7379,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-0869,urgent_after_hours_request,1,0.4472,0.4088,5.3526300932669235,2.4650923076923075,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0870,new_or_watchlisted_beneficiary,1,0.7289,0.4217,5.7877083696100176,3.381064285714286,0.22,1,0,0,4,0,0,0,0,1,0
demo-row-0871,normal_operating_request,0,0.6551,0.4675,5.114644338902279,6.233833333333333,0.16,1,0,0,1,0,0,0,0,1,0
demo-row-0872,missing_evidence,1,0.7372,0.4209,5.53865038202935,4.317846153846154,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-0873,normal_operating_request,0,0.4798,0.4065,5.578974827702986,1.7092285714285713,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-0874,normal_operating_request,0,0.2246,0.4325,5.054463668331203,0.744,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-0875,missing_evidence,1,0.5015,0.4881,5.559880303360787,2.8208105263157894,0.25,0,0,0,4,0,1,0,0,1,0
demo-row-0876,urgent_after_hours_request,1,0.4154,0.5137,4.71474876072506,1.8805,0.16,0,0,0,0,0,0,1,0,1,0
demo-row-0877,new_or_watchlisted_beneficiary,1,0.5015,0.4529,5.732629340885362,2.8592285714285715,0.22,1,0,1,3,0,0,0,0,1,0
demo-row-0878,missing_evidence,1,0.8606,0.5981,5.9830039389395875,5.868714285714286,0.22,0,1,0,5,1,0,0,0,1,0
demo-row-0879,normal_operating_request,0,0.2401,0.4459,4.6015928736391505,0.3852923076923077,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0880,new_or_watchlisted_beneficiary,1,0.7289,0.5475,5.659790740217859,3.8091263157894737,0.25,1,0,1,8,0,1,0,0,1,0
demo-row-0881,urgent_after_hours_request,1,0.4154,0.5136,4.842596759704761,2.8665,0.16,1,0,1,2,0,1,0,0,1,0
demo-row-0882,normal_operating_request,0,0.2246,0.4623,5.135952740886512,1.103953846153846,0.32,1,0,0,0,0,1,0,0,1,0
demo-row-0883,large_amount_or_unusual_frequency,1,0.7372,0.5967,6.6296072294811905,4.014044705882353,0.36,1,0,1,5,0,1,0,0,1,1
demo-row-0884,urgent_after_hours_request,1,0.8656,0.5444,5.475411114775378,3.597230769230769,0.32,0,1,0,4,0,1,0,0,1,0
demo-row-0885,new_or_watchlisted_beneficiary,1,0.8656,0.5557,5.483488874259656,3.6835384615384617,0.32,0,1,1,4,0,0,0,0,1,0
demo-row-0886,normal_operating_request,0,0.2173,0.4485,5.25829957967502,0.9079789473684211,0.25,0,0,0,1,0,0,0,0,1,0
demo-row-0887,normal_operating_request,0,0.2648,0.4045,5.5345984387422895,1.4460714285714287,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-0888,normal_operating_request,0,0.2401,0.4759,4.131650738089541,0.7916923076923077,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-0889,normal_operating_request,0,0.4154,0.4516,4.706179913992751,1.8242222222222222,0.16,0,0,0,2,0,0,0,0,1,0
demo-row-0890,normal_operating_request,0,0.4904,0.4668,6.38565256013198,1.8591270588235294,0.36,1,0,0,2,0,0,0,0,1,1
demo-row-0891,normal_operating_request,0,0.2173,0.4047,5.3541718491990045,0.6145142857142857,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-0892,normal_operating_request,0,0.2173,0.4136,4.934235775158386,0.09529473684210527,0.25,1,0,0,2,0,0,0,0,1,0
demo-row-0893,normal_operating_request,0,0.2401,0.4463,4.664350468027745,0.2897230769230769,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0894,urgent_after_hours_request,1,0.4798,0.4903,5.438823876525699,1.8913368421052632,0.25,0,0,1,0,0,0,0,0,1,0
demo-row-0895,new_or_watchlisted_beneficiary,1,0.4632,0.5574,6.303177475269005,1.3646035294117647,0.36,0,1,0,2,0,0,0,0,1,1
demo-row-0896,new_or_watchlisted_beneficiary,1,0.7201,0.4251,5.568313217796874,4.693753846153846,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-0897,urgent_after_hours_request,1,0.4904,0.5685,6.404515573452375,1.9860458823529412,0.36,1,0,0,0,1,0,0,0,1,1
demo-row-0898,large_amount_or_unusual_frequency,1,0.8656,0.6103,5.8140863706183215,8,0.32,0,1,1,9,0,0,0,0,1,0
demo-row-0899,normal_operating_request,0,0.2732,0.5575,5.949976639770018,0.04847294117647059,0.36,1,0,0,0,0,1,0,1,1,0
demo-row-0900,new_or_watchlisted_beneficiary,1,0.4367,0.5519,4.784752765674406,2.384333333333333,0.16,0,0,1,7,0,1,0,0,1,0
demo-row-0901,normal_operating_request,0,0.2908,0.461,5.879693841691489,0.10818588235294117,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-0902,urgent_after_hours_request,1,0.4632,0.5594,6.313552559139725,1.4217729411764706,0.36,0,1,0,1,0,0,0,0,1,1
demo-row-0903,urgent_after_hours_request,1,0.5015,0.4415,5.631668975506682,2.0587214285714284,0.22,1,0,1,3,0,0,0,0,1,0
demo-row-0904,normal_operating_request,0,0.4798,0.4125,5.672146828807711,2.3575142857142857,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-0905,large_amount_or_unusual_frequency,1,0.8606,0.4986,5.7763924201507875,3.2683857142857144,0.22,0,1,0,4,0,0,0,0,1,0
demo-row-0906,normal_operating_request,0,0.2732,0.461,5.935865838953074,0.014954117647058824,0.36,1,0,0,2,0,0,0,0,1,1
demo-row-0907,normal_operating_request,0,0.2732,0.4609,5.575597690153699,0.5572305882352941,0.36,1,0,0,1,0,0,0,0,1,1
demo-row-0908,large_amount_or_unusual_frequency,1,0.3994,0.5755,4.430574884046865,0.5853846153846154,0.32,0,1,0,0,0,1,0,0,1,0
demo-row-0909,large_amount_or_unusual_frequency,1,0.5015,0.4439,5.474340122355568,2.1377263157894735,0.25,1,0,1,4,0,0,0,0,1,0
demo-row-0910,normal_operating_request,0,0.4798,0.4123,5.714444606226668,2.7009714285714286,0.22,1,0,0,1,0,0,0,0,1,0
demo-row-0911,large_amount_or_unusual_frequency,1,0.6838,0.4112,5.415644315478444,3.0061692307692307,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0912,normal_operating_request,0,0.2908,0.4587,6.185357405842862,0.8027611764705882,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-0913,normal_operating_request,0,0.7289,0.4206,5.792433015555242,3.428985714285714,0.22,1,0,0,3,0,0,0,0,1,0
demo-row-0914,missing_evidence,1,0.7289,0.4217,5.774550540138576,3.2503214285714286,0.22,1,0,0,4,0,0,0,0,1,0
demo-row-0915,normal_operating_request,0,0.2732,0.4668,6.203336732414722,0.87896,0.36,1,0,0,0,0,0,0,0,1,1
demo-row-0916,normal_operating_request,0,0.2173,0.4768,4.650560059460245,0.5292105263157895,0.25,0,0,0,0,0,0,0,0,1,0
demo-row-0917,urgent_after_hours_request,1,0.6745,0.5784,4.959518376972998,4.061055555555556,0.16,0,0,0,7,0,1,1,0,1,0
demo-row-0918,new_or_watchlisted_beneficiary,1,0.4798,0.497,5.536241443434352,2.6184,0.25,0,0,1,0,0,0,0,0,1,0
demo-row-0919,normal_operating_request,0,0.2732,0.518,6.274244237552061,1.2122035294117648,0.36,1,0,0,2,0,0,0,1,1,0
demo-row-0920,normal_operating_request,0,0.2401,0.4535,5.003318329089857,0.5502461538461538,0.32,1,0,0,3,0,1,0,0,1,0
demo-row-0921,normal_operating_request,0,0.2908,0.4717,5.523185682989344,0.6075670588235295,0.36,1,0,0,4,0,0,0,0,1,1
demo-row-0922,large_amount_or_unusual_frequency,1,0.2908,0.5239,6.338346112999239,1.5640529411764705,0.36,1,0,0,4,0,0,0,1,1,0
demo-row-0923,normal_operating_request,0,0.2324,0.4527,4.474667812101673,0.6572222222222223,0.16,1,0,0,3,0,0,0,0,1,0
demo-row-0924,normal_operating_request,0,0.2324,0.4213,5.059729985407396,0.18040714285714285,0.22,1,0,0,3,0,0,0,0,1,0
demo-row-0925,normal_operating_request,0,0.2173,0.5009,4.756970637116486,0.3984947368421053,0.25,0,0,0,1,0,1,0,0,1,0
demo-row-0926,normal_operating_request,0,0.2173,0.4625,4.664989647953296,1.5686666666666667,0.16,0,0,0,1,0,0,0,0,1,0
demo-row-0927,normal_operating_request,0,0.5015,0.4427,5.478014981129907,2.1643894736842104,0.25,0,0,0,3,0,0,0,0,1,0
demo-row-0928,urgent_after_hours_request,1,0.7201,0.4294,5.5258931209272735,4.163907692307692,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-0929,missing_evidence,1,0.7201,0.4251,5.557873971690868,4.558523076923077,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-0930,normal_operating_request,0,0.2173,0.4469,4.5362300726332565,0.9096111111111111,0.16,1,0,0,1,0,0,0,0,1,0
demo-row-0931,normal_operating_request,0,0.2173,0.4704,4.876633455524433,0.46235,0.22,1,0,1,2,0,0,0,0,1,0
demo-row-0932,normal_operating_request,0,0.4154,0.4394,5.431296201984608,1.8416526315789474,0.25,0,0,0,2,0,0,0,0,1,0
demo-row-0933,normal_operating_request,0,0.2173,0.5642,4.354319769991452,0.2561111111111111,0.16,0,0,1,1,0,1,0,0,1,0
demo-row-0934,large_amount_or_unusual_frequency,1,0.7289,0.5319,6.058631354681883,7.175285714285715,0.22,1,0,1,3,0,1,0,0,1,0
demo-row-0935,normal_operating_request,0,0.2908,0.4666,6.310505750073324,1.4048423529411764,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-0936,large_amount_or_unusual_frequency,1,0.2732,0.5316,6.3304994061545345,1.5181423529411764,0.36,1,0,1,0,0,0,0,0,1,1
demo-row-0937,large_amount_or_unusual_frequency,1,0.7289,0.5684,5.7762339572456085,5.287957894736842,0.25,0,0,1,9,0,0,0,0,1,0
demo-row-0938,missing_evidence,1,0.7114,0.6066,5.634438978007892,3.5364315789473686,0.25,0,0,1,2,1,1,0,0,1,0
demo-row-0939,large_amount_or_unusual_frequency,1,0.63,0.5069,5.304432359438659,2.1011076923076923,0.32,0,1,0,2,0,0,0,0,1,0
demo-row-0940,large_amount_or_unusual_frequency,1,0.4798,0.4527,5.701339121507641,2.590957142857143,0.22,1,0,1,2,0,0,0,0,1,0
demo-row-0941,normal_operating_request,0,0.2732,0.4644,6.30541027470316,1.3767917647058823,0.36,1,0,0,1,0,0,0,0,1,1
demo-row-0942,large_amount_or_unusual_frequency,1,0.7372,0.419,5.506688993591979,3.9405384615384613,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0943,normal_operating_request,0,0.2324,0.4046,5.31791297623236,1.1887052631578947,0.25,1,0,0,3,0,0,0,0,1,0
demo-row-0944,missing_evidence,1,0.3994,0.5583,5.1482694033719705,0.8344811764705883,0.36,0,1,0,1,0,0,0,0,1,1
demo-row-0945,normal_operating_request,0,0.2173,0.4165,4.863614275062177,0.23107368421052632,0.25,1,0,0,2,0,0,0,0,1,0
demo-row-0946,normal_operating_request,0,0.2324,0.4326,4.6019188226801955,0.5790947368421052,0.25,1,0,0,3,0,0,0,0,1,0
demo-row-0947,missing_evidence,1,0.5015,0.4165,5.71032895804263,2.6660642857142856,0.22,1,0,0,4,0,0,0,0,1,0
demo-row-0948,normal_operating_request,0,0.2173,0.5017,4.487265674419202,0.706,0.16,1,0,1,1,0,0,0,0,1,0
demo-row-0949,normal_operating_request,0,0.2908,0.465,6.282927620032821,1.25688,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-0950,new_or_watchlisted_beneficiary,1,0.2908,0.5052,6.181595512099076,0.7872129411764706,0.36,1,0,0,4,0,1,0,0,1,1
demo-row-0951,normal_operating_request,0,0.2246,0.4168,5.067483741871924,0.7970769230769231,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-0952,missing_evidence,1,0.7372,0.5146,5.672139437331811,6.231446153846154,0.32,1,0,0,9,0,0,0,0,1,0
demo-row-0953,normal_operating_request,0,0.2908,0.4624,6.000704722158977,0.17838,0.36,1,0,0,3,0,0,0,0,1,1
demo-row-0954,normal_operating_request,0,0.2173,0.4317,5.005163346374728,0.27717857142857144,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-0955,urgent_after_hours_request,1,0.2401,0.4152,5.197823431465627,1.4260923076923078,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0956,missing_evidence,1,0.7289,0.4762,5.639325092984235,3.5877578947368423,0.25,0,0,0,5,0,0,0,0,1,0
demo-row-0957,normal_operating_request,0,0.4798,0.4137,5.730954990424517,2.8443785714285714,0.22,1,0,0,2,0,0,0,0,1,0
demo-row-0958,normal_operating_request,0,0.2173,0.4649,4.470189906285553,0.6402222222222222,0.16,1,0,0,0,0,0,0,0,1,0
demo-row-0959,normal_operating_request,0,0.2173,0.449,5.341246520447747,0.5671714285714285,0.22,1,0,0,0,0,1,0,0,1,0
demo-row-0960,large_amount_or_unusual_frequency,1,0.7289,0.5166,5.7852315736684865,5.41958947368421,0.25,0,0,1,3,0,0,0,0,1,0
demo-row-0961,missing_evidence,1,0.5015,0.5155,5.709175797081737,2.656342857142857,0.22,1,0,0,5,0,0,1,0,1,0
demo-row-0962,large_amount_or_unusual_frequency,1,0.7114,0.5204,5.629552301541317,3.4856736842105263,0.25,1,0,0,2,1,0,0,0,1,0
demo-row-0963,large_amount_or_unusual_frequency,1,0.7372,0.4092,5.434596046591121,3.1848615384615386,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-0964,normal_operating_request,0,0.2324,0.4261,4.90374636113791,0.15663157894736843,0.25,1,0,0,4,0,0,0,0,1,0
demo-row-0965,normal_operating_request,0,0.2732,0.5204,5.8188564167257795,0.22475882352941176,0.36,1,0,0,1,0,0,0,1,1,0
demo-row-0966,urgent_after_hours_request,1,0.7201,0.4173,5.511955514683264,4.000815384615384,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-0967,urgent_after_hours_request,1,0.7067,0.6293,6.392760598232536,1.9063070588235294,0.36,0,1,0,9,1,0,0,0,1,1
demo-row-0968,large_amount_or_unusual_frequency,1,0.5015,0.5178,5.493933214455003,2.2825263157894735,0.25,0,0,0,9,0,0,0,0,1,0
demo-row-0969,missing_evidence,1,0.4472,0.4088,5.38908098976262,2.768476923076923,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0970,normal_operating_request,0,0.2173,0.4567,5.1695304289307025,0.5552631578947368,0.25,1,0,1,0,0,0,0,0,1,0
demo-row-0971,normal_operating_request,0,0.2173,0.4136,4.994620656718078,0.039663157894736845,0.25,1,0,0,2,0,0,0,0,1,0
demo-row-0972,missing_evidence,1,0.7289,0.5965,5.8291293766282655,6.1024,0.25,1,0,0,8,1,1,0,0,1,0
demo-row-0973,normal_operating_request,0,0.3892,0.5128,5.1798992026514155,0.08085714285714286,0.22,0,1,0,1,0,0,0,0,1,0
demo-row-0974,normal_operating_request,0,0.2908,0.46,5.912701801149726,0.03776235294117647,0.36,1,0,0,4,0,0,0,0,1,1
demo-row-0975,missing_evidence,1,0.4472,0.4067,5.377592164624857,2.6700923076923075,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-0976,normal_operating_request,0,0.2732,0.4621,6.269619636798547,1.1887717647058824,0.36,1,0,0,1,0,0,0,0,1,1
demo-row-0977,normal_operating_request,0,0.2324,0.4226,4.926311571512884,0.11165263157894736,0.25,1,0,0,4,0,0,0,0,1,0
demo-row-0978,normal_operating_request,0,0.2732,0.4565,6.1431463184510005,0.6357882352941177,0.36,1,0,0,2,0,0,0,0,1,1
demo-row-0979,normal_operating_request,0,0.2173,0.4306,4.983910312114648,0.3117,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-0980,normal_operating_request,0,0.2401,0.4219,4.948808932206875,0.36738461538461537,0.32,1,0,0,3,0,0,0,0,1,0
demo-row-0981,new_or_watchlisted_beneficiary,1,0.4849,0.5446,5.546936064619376,0.5855082352941177,0.36,0,1,0,4,0,0,0,0,1,1
demo-row-0982,normal_operating_request,0,0.4798,0.4179,5.653773838393546,2.218435714285714,0.22,1,0,0,0,0,0,0,0,1,0
demo-row-0983,large_amount_or_unusual_frequency,1,0.7201,0.4456,5.599404866723777,5.116323076923077,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-0984,normal_operating_request,0,0.4258,0.4167,5.268334549009515,1.8537692307692308,0.32,1,0,0,0,0,0,0,0,1,0
demo-row-0985,normal_operating_request,0,0.2173,0.449,4.523395248455329,0.854,0.16,1,0,0,2,0,0,0,0,1,0
demo-row-0986,normal_operating_request,0,0.2401,0.4324,4.8966805079153835,0.21272307692307693,0.32,1,0,0,4,0,0,0,0,1,0
demo-row-0987,urgent_after_hours_request,1,0.7201,0.4395,5.634782478964209,5.635415384615385,0.32,1,0,0,2,0,0,0,0,1,0
demo-row-0988,normal_operating_request,0,0.2324,0.4373,5.147735050485009,0.47913684210526314,0.25,0,0,0,3,0,0,0,0,1,0
demo-row-0989,normal_operating_request,0,0.7114,0.4371,5.814250260107072,5.86318947368421,0.25,1,0,0,2,0,0,0,0,1,0
demo-row-0990,missing_evidence,1,0.2324,0.5464,5.390037344066054,1.5841157894736841,0.25,0,0,0,4,1,0,0,0,1,0
demo-row-0991,normal_operating_request,0,0.2246,0.4342,4.807162809471061,0.01316923076923077,0.32,1,0,0,1,0,0,0,0,1,0
demo-row-0992,large_amount_or_unusual_frequency,1,0.4849,0.5447,5.720424762314293,0.3819764705882353,0.36,0,1,0,4,0,0,0,0,1,1
demo-row-0993,new_or_watchlisted_beneficiary,1,0.4367,0.5057,4.83021001955361,2.7577777777777777,0.16,0,0,1,3,0,0,0,0,1,0
demo-row-0994,urgent_after_hours_request,1,0.4632,0.5576,6.245843198029261,1.0721635294117646,0.36,0,1,0,1,0,0,0,0,1,1
demo-row-0995,normal_operating_request,0,0.2246,0.4566,5.09033213421717,0.8941538461538462,0.32,1,0,0,1,0,1,0,0,1,0
demo-row-0996,urgent_after_hours_request,1,0.7201,0.4237,5.5433229006469125,4.3753692307692305,0.32,1,0,0,2,0,0,0,0,1,0
